Unnamed: 0,fullDataset.ID,fullDataset.Distrito,fullDataset.Precio_m2,fullDataset.Precio,fullDataset.Tipo,fullDataset.Habitaciones,fullDataset.Aseos,fullDataset.Superficie,fullDataset.Planta,fullDataset.Parking,fullDataset.COLEGIO.DE.EDUCACIÓN.INFANTIL.Y.PRIMARIA
11953,15,Villa de Vallecas,2384,150000,Planta baja,2.0,1.0,80.0,,0,11
11954,15,Villa de Vallecas,2384,148000,Piso,2.0,,71.0,,0,11
11955,15,Villa de Vallecas,2384,220000,Piso,4.0,3.0,112.0,1.0,0,11
11956,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11957,15,Villa de Vallecas,2384,250000,Piso,3.0,1.0,90.0,1.0,0,11
11958,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11959,15,Villa de Vallecas,2384,87623,Piso,1.0,1.0,47.0,8.0,0,11
11960,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
11961,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
11962,15,Villa de Vallecas,2384,199000,Piso,2.0,1.0,79.0,8.0,1,11
11963,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
11964,15,Villa de Vallecas,2384,232000,Piso,3.0,2.0,82.0,,0,11
11965,15,Villa de Vallecas,2384,234680,Piso,2.0,2.0,86.0,,1,11
11966,15,Villa de Vallecas,2384,168300,Piso,1.0,1.0,97.0,3.0,1,11
11967,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
11968,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11969,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
11970,15,Villa de Vallecas,2384,234200,Piso,2.0,1.0,73.0,2.0,1,11
11971,15,Villa de Vallecas,2384,158300,Piso,,1.0,36.0,,0,11
11972,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
11973,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
11974,15,Villa de Vallecas,2384,143000,Piso,1.0,1.0,57.0,1.0,0,11
11975,15,Villa de Vallecas,2384,87000,Piso,1.0,1.0,50.0,,0,11
11976,15,Villa de Vallecas,2384,158470,Piso,1.0,1.0,50.0,,1,11
11977,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
11978,15,Villa de Vallecas,2384,1250000,Piso,2.0,2.0,135.0,,0,11
11979,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
11980,15,Villa de Vallecas,2384,135500,Piso,3.0,1.0,66.0,,0,11
11981,15,Villa de Vallecas,2384,210000,Piso,2.0,2.0,40.0,,0,11
11982,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
11983,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11984,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
11985,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11986,15,Villa de Vallecas,2384,139000,Piso,2.0,1.0,84.0,,1,11
11987,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
11988,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11989,15,Villa de Vallecas,2384,360000,Piso,2.0,2.0,127.0,1.0,1,11
11990,15,Villa de Vallecas,2384,160000,Piso,3.0,1.0,88.0,4.0,0,11
11991,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
11992,15,Villa de Vallecas,2384,112062,Piso,1.0,1.0,49.0,,0,11
11993,15,Villa de Vallecas,2384,174000,Piso,1.0,1.0,35.0,,0,11
11994,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
11995,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
11996,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
11997,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11998,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
11999,15,Villa de Vallecas,2384,500000,Piso,3.0,2.0,100.0,3.0,1,11
12000,15,Villa de Vallecas,2384,297500,Ático,2.0,1.0,75.0,5.0,1,11
12001,15,Villa de Vallecas,2384,197500,Piso,3.0,1.0,100.0,1.0,0,11
12002,15,Villa de Vallecas,2384,122990,Piso,3.0,1.0,74.0,3.0,0,11
12003,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12004,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12005,15,Villa de Vallecas,2384,260000,Piso,3.0,2.0,180.0,,1,11
12006,15,Villa de Vallecas,2384,150000,Planta baja,2.0,1.0,80.0,,0,11
12007,15,Villa de Vallecas,2384,137500,Piso,2.0,1.0,67.0,1.0,0,11
12008,15,Villa de Vallecas,2384,228800,Piso,1.0,1.0,98.0,,0,11
12009,15,Villa de Vallecas,2384,470000,Piso,4.0,2.0,121.0,8.0,0,11
12010,15,Villa de Vallecas,2384,234680,Piso,2.0,2.0,86.0,,1,11
12011,15,Villa de Vallecas,2384,185000,Piso,2.0,1.0,44.0,2.0,0,11
12012,15,Villa de Vallecas,2384,239500,Piso,3.0,1.0,74.0,6.0,0,11
12013,15,Villa de Vallecas,2384,208900,Piso,3.0,2.0,94.0,4.0,1,11
12014,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12015,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12016,15,Villa de Vallecas,2384,140000,Apartamento,1.0,1.0,84.0,1.0,1,11
12017,15,Villa de Vallecas,2384,523500,Piso,3.0,2.0,126.0,7.0,0,11
12018,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12019,15,Villa de Vallecas,2384,189000,Estudio,1.0,1.0,52.0,,1,11
12020,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12021,15,Villa de Vallecas,2384,110500,Piso,3.0,1.0,66.0,,0,11
12022,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12023,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12024,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12025,15,Villa de Vallecas,2384,279000,Piso,3.0,2.0,100.0,5.0,1,11
12026,15,Villa de Vallecas,2384,234680,Piso,2.0,2.0,86.0,,1,11
12027,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12028,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12029,15,Villa de Vallecas,2384,775000,Ático,6.0,3.0,240.0,,1,11
12030,15,Villa de Vallecas,2384,292330,Piso,1.0,1.0,56.0,2.0,0,11
12031,15,Villa de Vallecas,2384,152000,Piso,1.0,1.0,55.0,7.0,0,11
12032,15,Villa de Vallecas,2384,1700000,Piso,4.0,3.0,275.0,2.0,0,11
12033,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
12034,15,Villa de Vallecas,2384,819000,Piso,2.0,2.0,166.0,3.0,0,11
12035,15,Villa de Vallecas,2384,366000,Piso,3.0,2.0,108.0,,0,11
12036,15,Villa de Vallecas,2384,149900,Piso,3.0,1.0,98.0,1.0,0,11
12037,15,Villa de Vallecas,2384,169000,Apartamento,1.0,1.0,57.0,,0,11
12038,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12039,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
12040,15,Villa de Vallecas,2384,158470,Piso,1.0,1.0,50.0,,1,11
12041,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12042,15,Villa de Vallecas,2384,110000,Casa o chalet,3.0,1.0,70.0,,0,11
12043,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12044,15,Villa de Vallecas,2384,164000,Piso,1.0,1.0,80.0,2.0,0,11
12045,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12046,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12047,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
12048,15,Villa de Vallecas,2384,223000,Piso,1.0,1.0,40.0,,0,11
12049,15,Villa de Vallecas,2384,189000,Estudio,1.0,1.0,52.0,,1,11
12050,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12051,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12052,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12053,15,Villa de Vallecas,2384,134900,Piso,3.0,1.0,80.0,2.0,0,11
12054,15,Villa de Vallecas,2384,102000,Piso,1.0,1.0,40.0,,0,11
12055,15,Villa de Vallecas,2384,162000,Piso,3.0,1.0,92.0,,0,11
12056,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12057,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12058,15,Villa de Vallecas,2384,176000,Piso,1.0,1.0,53.0,,0,11
12059,15,Villa de Vallecas,2384,1245110,Piso,6.0,2.0,204.0,1.0,0,11
12060,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12061,15,Villa de Vallecas,2384,1490000,Piso,8.0,6.0,289.0,1.0,0,11
12062,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12063,15,Villa de Vallecas,2384,87623,Piso,1.0,1.0,47.0,8.0,0,11
12064,15,Villa de Vallecas,2384,999000,Piso,5.0,5.0,179.0,1.0,0,11
12065,15,Villa de Vallecas,2384,137865,Piso,3.0,1.0,90.0,1.0,0,11
12066,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12067,15,Villa de Vallecas,2384,1050000,Piso,,,403.0,,0,11
12068,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12069,15,Villa de Vallecas,2384,277000,Piso,3.0,2.0,92.0,2.0,1,11
12070,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
12071,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12072,15,Villa de Vallecas,2384,158470,Piso,1.0,1.0,50.0,,1,11
12073,15,Villa de Vallecas,2384,7525000,Apartamento,5.0,1.0,624.0,4.0,1,11
12074,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12075,15,Villa de Vallecas,2384,126000,Piso,2.0,1.0,90.0,,0,11
12076,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12077,15,Villa de Vallecas,2384,189000,Estudio,1.0,1.0,52.0,,1,11
12078,15,Villa de Vallecas,2384,580000,Piso,3.0,1.0,71.0,1.0,0,11
12079,15,Villa de Vallecas,2384,434500,Piso,2.0,2.0,103.0,6.0,0,11
12080,15,Villa de Vallecas,2384,435000,Piso,2.0,1.0,58.0,1.0,0,11
12081,15,Villa de Vallecas,2384,236000,Piso,2.0,1.0,70.0,,0,11
12082,15,Villa de Vallecas,2384,350000,Piso,2.0,1.0,64.0,4.0,0,11
12083,15,Villa de Vallecas,2384,80000,Loft,,1.0,50.0,,1,11
12084,15,Villa de Vallecas,2384,99900,Piso,2.0,1.0,56.0,1.0,0,11
12085,15,Villa de Vallecas,2384,760000,Piso,4.0,2.0,135.0,,1,11
12086,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12087,15,Villa de Vallecas,2384,145000,Piso,3.0,2.0,103.0,1.0,0,11
12088,15,Villa de Vallecas,2384,141000,Piso,3.0,1.0,59.0,,0,11
12089,15,Villa de Vallecas,2384,184000,Piso,2.0,2.0,88.0,2.0,0,11
12090,15,Villa de Vallecas,2384,121500,Piso,3.0,1.0,53.0,,0,11
12091,15,Villa de Vallecas,2384,186000,Piso,3.0,2.0,95.0,1.0,0,11
12092,15,Villa de Vallecas,2384,186000,Piso,3.0,2.0,95.0,,0,11
12093,15,Villa de Vallecas,2384,234680,Piso,2.0,2.0,86.0,,1,11
12094,15,Villa de Vallecas,2384,434500,Piso,2.0,2.0,103.0,6.0,0,11
12095,15,Villa de Vallecas,2384,209000,Piso,1.0,1.0,64.0,1.0,1,11
12096,15,Villa de Vallecas,2384,390370,Piso,3.0,2.0,98.0,,0,11
12097,15,Villa de Vallecas,2384,1800000,Piso,4.0,3.0,275.0,2.0,0,11
12098,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,2.0,0,11
12099,15,Villa de Vallecas,2384,720000,Piso,5.0,2.0,133.0,5.0,1,11
12100,15,Villa de Vallecas,2384,95000,Piso,1.0,1.0,32.0,2.0,0,11
12101,15,Villa de Vallecas,2384,155200,Piso,3.0,2.0,80.0,1.0,0,11
12102,15,Villa de Vallecas,2384,134500,Piso,3.0,1.0,61.0,,0,11
12103,15,Villa de Vallecas,2384,225000,Piso,2.0,2.0,89.0,,1,11
12104,21,Villaverde,1706,269000,Piso,2.0,2.0,80.0,1.0,0,20
12105,21,Villaverde,1706,124900,Piso,1.0,1.0,36.0,,0,20
12106,21,Villaverde,1706,235000,Dúplex,2.0,2.0,98.0,3.0,1,20
12107,21,Villaverde,1706,140000,Piso,2.0,2.0,75.0,1.0,0,20
12108,21,Villaverde,1706,245000,Piso,3.0,3.0,125.0,,0,20
12109,21,Villaverde,1706,135000,Piso,3.0,1.0,55.0,,0,20
12110,21,Villaverde,1706,113000,Piso,2.0,1.0,63.0,3.0,0,20
12111,21,Villaverde,1706,169900,Piso,3.0,1.0,72.0,1.0,0,20
12112,21,Villaverde,1706,231430,Piso,3.0,2.0,111.0,2.0,1,20
12113,21,Villaverde,1706,145000,Piso,3.0,1.0,57.0,3.0,0,20
12114,21,Villaverde,1706,169990,Piso,4.0,2.0,105.0,6.0,0,20
12115,21,Villaverde,1706,1050000,Piso,2.0,2.0,181.0,,1,20
12116,21,Villaverde,1706,870000,Ático,4.0,2.0,175.0,7.0,1,20
12117,21,Villaverde,1706,99818,Piso,3.0,1.0,64.0,6.0,0,20
12118,21,Villaverde,1706,249000,Ático,2.0,2.0,106.0,2.0,0,20
12119,21,Villaverde,1706,84460,Piso,2.0,1.0,57.0,3.0,0,20
12120,21,Villaverde,1706,139000,Piso,3.0,1.0,75.0,,0,20
12121,21,Villaverde,1706,148500,Piso,3.0,1.0,68.0,,0,20
12122,21,Villaverde,1706,146367,Piso,3.0,1.0,72.0,3.0,0,20
12123,21,Villaverde,1706,72000,Piso,3.0,1.0,60.0,4.0,0,20
12124,21,Villaverde,1706,878800,Piso,4.0,2.0,150.0,1.0,0,20
12125,21,Villaverde,1706,387700,Piso,3.0,1.0,75.0,2.0,0,20
12126,21,Villaverde,1706,158000,Piso,1.0,1.0,60.0,2.0,1,20
12127,21,Villaverde,1706,122000,Piso,2.0,1.0,77.0,3.0,0,20
12128,21,Villaverde,1706,274900,Piso,1.0,1.0,50.0,4.0,0,20
12129,21,Villaverde,1706,175000,Piso,3.0,1.0,87.0,1.0,0,20
12130,21,Villaverde,1706,115500,Piso,3.0,1.0,66.0,,0,20
12131,21,Villaverde,1706,160000,Piso,2.0,2.0,81.0,2.0,0,20
12132,21,Villaverde,1706,91000,Piso,2.0,1.0,56.0,5.0,0,20
12133,21,Villaverde,1706,99000,Piso,3.0,1.0,74.0,2.0,0,20
12134,21,Villaverde,1706,187000,Piso,3.0,1.0,82.0,1.0,1,20
12135,21,Villaverde,1706,66000,Piso,3.0,1.0,57.0,,0,20
12136,21,Villaverde,1706,589000,Piso,3.0,2.0,130.0,1.0,1,20
12137,21,Villaverde,1706,377000,Piso,2.0,2.0,104.0,,0,20
12138,21,Villaverde,1706,1830000,Casa adosada,5.0,6.0,450.0,,1,20
12139,21,Villaverde,1706,128000,Piso,2.0,1.0,54.0,2.0,0,20
12140,21,Villaverde,1706,173000,Piso,3.0,1.0,66.0,,0,20
12141,21,Villaverde,1706,265000,Piso,3.0,2.0,103.0,,1,20
12142,21,Villaverde,1706,123900,Piso,2.0,1.0,68.0,4.0,0,20
12143,21,Villaverde,1706,112000,Piso,3.0,1.0,63.0,,0,20
12144,21,Villaverde,1706,379000,Piso,,1.0,100.0,,0,20
12145,21,Villaverde,1706,395000,Piso,2.0,1.0,84.0,,1,20
12146,21,Villaverde,1706,84000,Piso,3.0,1.0,59.0,,0,20
12147,21,Villaverde,1706,157000,Piso,4.0,1.0,80.0,2.0,0,20
12148,21,Villaverde,1706,179500,Piso,2.0,1.0,65.0,2.0,0,20
12149,21,Villaverde,1706,192000,Piso,,,46.0,,0,20
12150,21,Villaverde,1706,101700,Piso,3.0,1.0,63.0,4.0,0,20
12151,21,Villaverde,1706,148000,Piso,3.0,1.0,75.0,4.0,0,20
12152,21,Villaverde,1706,90200,Piso,2.0,1.0,50.0,,0,20
12153,21,Villaverde,1706,110000,Piso,3.0,1.0,70.0,,0,20
12154,21,Villaverde,1706,235000,Piso,4.0,2.0,100.0,2.0,0,20
12155,21,Villaverde,1706,119000,Piso,3.0,1.0,65.0,1.0,0,20
12156,21,Villaverde,1706,161200,Piso,2.0,1.0,82.0,,0,20
12157,21,Villaverde,1706,144500,Piso,3.0,2.0,100.0,1.0,0,20
12158,21,Villaverde,1706,147000,Piso,4.0,2.0,120.0,1.0,0,20
12159,21,Villaverde,1706,112824,Piso,3.0,1.0,64.0,,0,20
12160,21,Villaverde,1706,589000,Piso,5.0,2.0,144.0,6.0,1,20
12161,21,Villaverde,1706,289000,Piso,1.0,1.0,60.0,2.0,1,20
12162,21,Villaverde,1706,800000,Casa adosada,4.0,3.0,120.0,,1,20
12163,21,Villaverde,1706,4400000,Apartamento,5.0,5.0,373.0,,1,20
12164,21,Villaverde,1706,129000,Piso,4.0,1.0,85.0,1.0,0,20
12165,21,Villaverde,1706,175000,Piso,2.0,1.0,70.0,,0,20
12166,21,Villaverde,1706,935000,Piso,3.0,2.0,145.0,4.0,0,20
12167,21,Villaverde,1706,157000,Piso,4.0,1.0,115.0,3.0,0,20
12168,21,Villaverde,1706,75500,Piso,2.0,1.0,60.0,2.0,0,20
12169,21,Villaverde,1706,575000,Piso,4.0,2.0,138.0,4.0,0,20
12170,21,Villaverde,1706,99000,Piso,3.0,1.0,80.0,9.0,0,20
12171,21,Villaverde,1706,136000,Piso,3.0,1.0,55.0,,0,20
12172,21,Villaverde,1706,196000,Piso,3.0,2.0,79.0,1.0,1,20
12173,21,Villaverde,1706,120000,Piso,2.0,1.0,45.0,2.0,0,20
12174,21,Villaverde,1706,139990,Piso,2.0,1.0,71.0,3.0,0,20
12175,21,Villaverde,1706,105000,Piso,3.0,1.0,72.0,4.0,0,20
12176,21,Villaverde,1706,153800,Piso,1.0,1.0,24.0,,0,20
12177,21,Villaverde,1706,330000,Piso,2.0,2.0,80.0,1.0,0,20
12178,21,Villaverde,1706,159000,Piso,3.0,1.0,79.0,4.0,0,20
12179,21,Villaverde,1706,79000,Piso,3.0,1.0,64.0,5.0,0,20
12180,21,Villaverde,1706,119000,Piso,2.0,1.0,45.0,,0,20
12181,21,Villaverde,1706,320000,Piso,3.0,2.0,96.0,2.0,0,20
12182,21,Villaverde,1706,163000,Piso,3.0,1.0,82.0,,0,20
12183,21,Villaverde,1706,889000,Casa o chalet,7.0,5.0,447.0,,1,20
12184,21,Villaverde,1706,92000,Piso,3.0,1.0,72.0,,0,20
12185,21,Villaverde,1706,345000,Ático,3.0,2.0,188.0,5.0,1,20
12186,21,Villaverde,1706,168000,Piso,2.0,1.0,50.0,,0,20
12187,21,Villaverde,1706,280000,Piso,2.0,1.0,58.0,3.0,0,20
12188,21,Villaverde,1706,1625000,Piso,5.0,4.0,233.0,5.0,0,20
12189,21,Villaverde,1706,114000,Piso,3.0,1.0,77.0,3.0,0,20
12190,21,Villaverde,1706,225000,Ático,3.0,2.0,136.0,5.0,1,20
12191,21,Villaverde,1706,157000,Piso,1.0,1.0,40.0,1.0,0,20
12192,21,Villaverde,1706,136000,Piso,3.0,1.0,55.0,,0,20
12193,21,Villaverde,1706,196000,Piso,3.0,1.0,85.0,,0,20
12194,21,Villaverde,1706,160000,Piso,3.0,1.0,84.0,,0,20
12195,21,Villaverde,1706,102000,Piso,3.0,1.0,85.0,4.0,0,20
12196,21,Villaverde,1706,330000,Piso,4.0,3.0,140.0,1.0,1,20
12197,21,Villaverde,1706,134000,Piso,3.0,2.0,99.0,3.0,0,20
12198,21,Villaverde,1706,299000,Piso,1.0,1.0,33.0,6.0,0,20
12199,21,Villaverde,1706,185000,Apartamento,1.0,1.0,49.0,1.0,1,20
12200,21,Villaverde,1706,185000,Piso,4.0,2.0,122.0,2.0,1,20
12201,21,Villaverde,1706,115000,Piso,3.0,1.0,90.0,4.0,0,20
12202,21,Villaverde,1706,112000,Piso,3.0,1.0,63.0,3.0,0,20
12203,21,Villaverde,1706,221000,Piso,2.0,2.0,75.0,,0,20
12204,21,Villaverde,1706,375000,Piso,1.0,1.0,60.0,4.0,0,20
12205,21,Villaverde,1706,190000,Piso,1.0,1.0,76.0,,0,20
12206,21,Villaverde,1706,121000,Piso,2.0,1.0,50.0,,0,20
12207,21,Villaverde,1706,1850000,Piso,5.0,4.0,414.0,,1,20
12208,21,Villaverde,1706,146367,Piso,3.0,1.0,73.0,3.0,0,20
12209,21,Villaverde,1706,399000,Piso,2.0,1.0,106.0,2.0,1,20
12210,21,Villaverde,1706,98000,Piso,3.0,1.0,65.0,3.0,0,20
12211,21,Villaverde,1706,156880,Piso,1.0,1.0,24.0,,0,20
12212,21,Villaverde,1706,132500,Piso,3.0,1.0,71.0,,0,20
12213,21,Villaverde,1706,145000,Dúplex,2.0,2.0,60.0,1.0,0,20
12214,21,Villaverde,1706,299000,Piso,2.0,1.0,78.0,2.0,0,20
12215,21,Villaverde,1706,199900,Piso,2.0,1.0,62.0,9.0,1,20
12216,21,Villaverde,1706,150000,Piso,2.0,1.0,60.0,,0,20
12217,21,Villaverde,1706,116000,Piso,3.0,1.0,78.0,2.0,0,20
12218,21,Villaverde,1706,730000,Piso,4.0,3.0,168.0,2.0,0,20
